"Name","Description","Summary","Label_rank","wtdprop","Survey","Survey_Name","Label","Group","Group_rev"
"SLFCHG29","How have you changed your reading speed and comprehension?","SLFCHG29.muchweaker",1,0.002175342,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG29","How have you changed your reading speed and comprehension?","SLFCHG29.weaker",2,0.014456958,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG29","How have you changed your reading speed and comprehension?","SLFCHG29.nochange",3,0.298275589,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG29","How have you changed your reading speed and comprehension?","SLFCHG29.stronger",4,0.520377966,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG29","How have you changed your reading speed and comprehension?","SLFCHG29.muchstronger",5,0.164714147,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG30","How have you changed your religious beliefs and convictions?","SLFCHG30.muchweaker",1,0.0262745,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG30","How have you changed your religious beliefs and convictions?","SLFCHG30.weaker",2,0.075024863,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG30","How have you changed your religious beliefs and convictions?","SLFCHG30.nochange",3,0.444544577,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG30","How have you changed your religious beliefs and convictions?","SLFCHG30.stronger",4,0.29130299,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG30","How have you changed your religious beliefs and convictions?","SLFCHG30.muchstronger",5,0.16285307,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG32","How have you changed your understanding of global issues?","SLFCHG32.muchweaker",1,0.003902173,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG32","How have you changed your understanding of global issues?","SLFCHG32.weaker",2,0.015359617,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG32","How have you changed your understanding of global issues?","SLFCHG32.nochange",3,0.199461524,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG32","How have you changed your understanding of global issues?","SLFCHG32.stronger",4,0.519368536,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG32","How have you changed your understanding of global issues?","SLFCHG32.muchstronger",5,0.261908151,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG34","How have you changed your understanding of social problems facing our nation?","SLFCHG34.muchweaker",1,0.003874214,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG34","How have you changed your understanding of social problems facing our nation?","SLFCHG34.weaker",2,0.015218019,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG34","How have you changed your understanding of social problems facing our nation?","SLFCHG34.nochange",3,0.215446994,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG34","How have you changed your understanding of social problems facing our nation?","SLFCHG34.stronger",4,0.530239211,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG34","How have you changed your understanding of social problems facing our nation?","SLFCHG34.muchstronger",5,0.235221562,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG35","How have you changed your understanding of the problems facing your community?","SLFCHG35.muchweaker",1,0.003480594,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG35","How have you changed your understanding of the problems facing your community?","SLFCHG35.weaker",2,0.016149826,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG35","How have you changed your understanding of the problems facing your community?","SLFCHG35.nochange",3,0.308844515,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG35","How have you changed your understanding of the problems facing your community?","SLFCHG35.stronger",4,0.491642965,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG35","How have you changed your understanding of the problems facing your community?","SLFCHG35.muchstronger",5,0.179882099,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG36","How have you changed your writing skills?","SLFCHG36.muchweaker",1,0.00339795,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG36","How have you changed your writing skills?","SLFCHG36.weaker",2,0.022176785,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG36","How have you changed your writing skills?","SLFCHG36.nochange",3,0.144096676,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG36","How have you changed your writing skills?","SLFCHG36.stronger",4,0.542066426,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG36","How have you changed your writing skills?","SLFCHG36.muchstronger",5,0.288262163,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"RATE01","Rate your academic ability","RATE01.lowest10pct",1,0.001129958,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE01","Rate your academic ability","RATE01.belowaverage",2,0.008408992,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE01","Rate your academic ability","RATE01.average",3,0.237340525,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE01","Rate your academic ability","RATE01.aboveaverage",4,0.523288967,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE01","Rate your academic ability","RATE01.highest10pct",5,0.229831557,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE02","Rate your artistic ability","RATE02.lowest10pct",1,0.073193894,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE02","Rate your artistic ability","RATE02.belowaverage",2,0.269559502,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE02","Rate your artistic ability","RATE02.average",3,0.353919458,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE02","Rate your artistic ability","RATE02.aboveaverage",4,0.232403924,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE02","Rate your artistic ability","RATE02.highest10pct",5,0.070923221,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE04","Rate your competitiveness","RATE04.lowest10pct",1,0.013305948,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE04","Rate your competitiveness","RATE04.belowaverage",2,0.083789024,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE04","Rate your competitiveness","RATE04.average",3,0.338885968,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE04","Rate your competitiveness","RATE04.aboveaverage",4,0.374406835,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE04","Rate your competitiveness","RATE04.highest10pct",5,0.189612225,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE06","Rate your cooperativeness","RATE06.lowest10pct",1,0.002147622,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE06","Rate your cooperativeness","RATE06.belowaverage",2,0.016233396,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE06","Rate your cooperativeness","RATE06.average",3,0.227395498,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE06","Rate your cooperativeness","RATE06.aboveaverage",4,0.52530978,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE06","Rate your cooperativeness","RATE06.highest10pct",5,0.228913704,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE07","Rate your creativity","RATE07.lowest10pct",1,0.010680304,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE07","Rate your creativity","RATE07.belowaverage",2,0.084394623,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE07","Rate your creativity","RATE07.average",3,0.351666936,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE07","Rate your creativity","RATE07.aboveaverage",4,0.397612465,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE07","Rate your creativity","RATE07.highest10pct",5,0.155645671,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE08","Rate your cynicism","RATE08.lowest10pct",1,0.06256423,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE08","Rate your cynicism","RATE08.belowaverage",2,0.196319018,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE08","Rate your cynicism","RATE08.average",3,0.477437638,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE08","Rate your cynicism","RATE08.aboveaverage",4,0.193329389,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE08","Rate your cynicism","RATE08.highest10pct",5,0.070349724,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE09","Rate your drive to achieve","RATE09.lowest10pct",1,0.003704446,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE09","Rate your drive to achieve","RATE09.belowaverage",2,0.027426708,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE09","Rate your drive to achieve","RATE09.average",3,0.21694513,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE09","Rate your drive to achieve","RATE09.aboveaverage",4,0.44120383,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE09","Rate your drive to achieve","RATE09.highest10pct",5,0.310719885,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE10","Rate your emotional health","RATE10.lowest10pct",1,0.008399742,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE10","Rate your emotional health","RATE10.belowaverage",2,0.063571748,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE10","Rate your emotional health","RATE10.average",3,0.341953343,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE10","Rate your emotional health","RATE10.aboveaverage",4,0.38656896,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE10","Rate your emotional health","RATE10.highest10pct",5,0.199506207,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE12","Rate your leadership ability","RATE12.lowest10pct",1,0.006197756,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE12","Rate your leadership ability","RATE12.belowaverage",2,0.055266612,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE12","Rate your leadership ability","RATE12.average",3,0.30423941,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE12","Rate your leadership ability","RATE12.aboveaverage",4,0.425552913,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE12","Rate your leadership ability","RATE12.highest10pct",5,0.20874331,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE22","Rate your self-confidence (intellectual)","RATE22.lowest10pct",1,0.003997909,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE22","Rate your self-confidence (intellectual)","RATE22.belowaverage",2,0.037667799,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE22","Rate your self-confidence (intellectual)","RATE22.average",3,0.280353368,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE22","Rate your self-confidence (intellectual)","RATE22.aboveaverage",4,0.467005744,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE22","Rate your self-confidence (intellectual)","RATE22.highest10pct",5,0.210975181,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE23","Rate your self-confidence (social)","RATE23.lowest10pct",1,0.009091746,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE23","Rate your self-confidence (social)","RATE23.belowaverage",2,0.08133578,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE23","Rate your self-confidence (social)","RATE23.average",3,0.33198519,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE23","Rate your self-confidence (social)","RATE23.aboveaverage",4,0.402519384,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE23","Rate your self-confidence (social)","RATE23.highest10pct",5,0.1750679,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE27","Rate your understanding of others","RATE27.lowest10pct",1,0.002622038,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE27","Rate your understanding of others","RATE27.belowaverage",2,0.01543285,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE27","Rate your understanding of others","RATE27.average",3,0.259348208,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE27","Rate your understanding of others","RATE27.aboveaverage",4,0.506764003,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE27","Rate your understanding of others","RATE27.highest10pct",5,0.2158329,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE28","Rate your writing ability","RATE28.lowest10pct",1,0.006644781,"CSS","College Senior Survey","Lowest ten percent","Self Ratings","Self Ratings and Perceptions"
"RATE28","Rate your writing ability","RATE28.belowaverage",2,0.056862216,"CSS","College Senior Survey","Below average","Self Ratings","Self Ratings and Perceptions"
"RATE28","Rate your writing ability","RATE28.average",3,0.353508905,"CSS","College Senior Survey","Average","Self Ratings","Self Ratings and Perceptions"
"RATE28","Rate your writing ability","RATE28.aboveaverage",4,0.421469878,"CSS","College Senior Survey","Above average","Self Ratings","Self Ratings and Perceptions"
"RATE28","Rate your writing ability","RATE28.highest10pct",5,0.16151422,"CSS","College Senior Survey","Highest ten percent","Self Ratings","Self Ratings and Perceptions"
"POLIVIEW","How would you characterize your political views?","POLIVIEW.farright",1,0.01122185,"CSS","College Senior Survey","Far right","Social And Political Views","Goals and Views"
"POLIVIEW","How would you characterize your political views?","POLIVIEW.conservative",2,0.253557193,"CSS","College Senior Survey","Conservative","Social And Political Views","Goals and Views"
"POLIVIEW","How would you characterize your political views?","POLIVIEW.middleoftheroad",3,0.438934157,"CSS","College Senior Survey","Middle of the road","Social And Political Views","Goals and Views"
"POLIVIEW","How would you characterize your political views?","POLIVIEW.liberal",4,0.268411992,"CSS","College Senior Survey","Liberal","Social And Political Views","Goals and Views"
"POLIVIEW","How would you characterize your political views?","POLIVIEW.farleft",5,0.027874808,"CSS","College Senior Survey","Far left","Social And Political Views","Goals and Views"
"VIEW04","Do you agree/disagree that affirmative action in college admissions should be abolished?","VIEW04.disagreestrongly",1,0.13644906,"CSS","College Senior Survey","Disagree strongly","Social And Political Views","Goals and Views"
"VIEW04","Do you agree/disagree that affirmative action in college admissions should be abolished?","VIEW04.disagreesomewhat",2,0.35277393,"CSS","College Senior Survey","Disagree somewhat","Social And Political Views","Goals and Views"
"VIEW04","Do you agree/disagree that affirmative action in college admissions should be abolished?","VIEW04.agreesomewhat",3,0.315444303,"CSS","College Senior Survey","Agree somewhat","Social And Political Views","Goals and Views"
"VIEW04","Do you agree/disagree that affirmative action in college admissions should be abolished?","VIEW04.agreestrongly",4,0.195332707,"CSS","College Senior Survey","Agree strongly","Social And Political Views","Goals and Views"
"VIEW25","Do you agree/disagree that realistically, an individual can do little to bring about changes in our society?","VIEW25.disagreestrongly",1,0.311841728,"CSS","College Senior Survey","Disagree strongly","Social And Political Views","Goals and Views"
"VIEW25","Do you agree/disagree that realistically, an individual can do little to bring about changes in our society?","VIEW25.disagreesomewhat",2,0.435877387,"CSS","College Senior Survey","Disagree somewhat","Social And Political Views","Goals and Views"
"VIEW25","Do you agree/disagree that realistically, an individual can do little to bring about changes in our society?","VIEW25.agreesomewhat",3,0.214394769,"CSS","College Senior Survey","Agree somewhat","Social And Political Views","Goals and Views"
"VIEW25","Do you agree/disagree that realistically, an individual can do little to bring about changes in our society?","VIEW25.agreestrongly",4,0.037886116,"CSS","College Senior Survey","Agree strongly","Social And Political Views","Goals and Views"
"VIEW28","Do you agree/disagree that students from disadvantaged social backgrounds should be given preferential treatment in college admissions?","VIEW28.disagreestrongly",1,0.295415543,"CSS","College Senior Survey","Disagree strongly","Social And Political Views","Goals and Views"
"VIEW28","Do you agree/disagree that students from disadvantaged social backgrounds should be given preferential treatment in college admissions?","VIEW28.disagreesomewhat",2,0.396665849,"CSS","College Senior Survey","Disagree somewhat","Social And Political Views","Goals and Views"
"VIEW28","Do you agree/disagree that students from disadvantaged social backgrounds should be given preferential treatment in college admissions?","VIEW28.agreesomewhat",3,0.267099779,"CSS","College Senior Survey","Agree somewhat","Social And Political Views","Goals and Views"
"VIEW28","Do you agree/disagree that students from disadvantaged social backgrounds should be given preferential treatment in college admissions?","VIEW28.agreestrongly",4,0.040818828,"CSS","College Senior Survey","Agree strongly","Social And Political Views","Goals and Views"
"VIEW31","Do you agree/disagree that the chief benefit of a college education is that it increases one's earning power?","VIEW31.disagreestrongly",1,0.244604061,"CSS","College Senior Survey","Disagree strongly","Social And Political Views","Goals and Views"
"VIEW31","Do you agree/disagree that the chief benefit of a college education is that it increases one's earning power?","VIEW31.disagreesomewhat",2,0.316804751,"CSS","College Senior Survey","Disagree somewhat","Social And Political Views","Goals and Views"
"VIEW31","Do you agree/disagree that the chief benefit of a college education is that it increases one's earning power?","VIEW31.agreesomewhat",3,0.354442983,"CSS","College Senior Survey","Agree somewhat","Social And Political Views","Goals and Views"
"VIEW31","Do you agree/disagree that the chief benefit of a college education is that it increases one's earning power?","VIEW31.agreestrongly",4,0.084148206,"CSS","College Senior Survey","Agree strongly","Social And Political Views","Goals and Views"
"VIEW38","Do you agree/disagree that the federal government should raise taxes to reduce the deficit?","VIEW38.disagreestrongly",1,0.259143118,"CSS","College Senior Survey","Disagree strongly","Social And Political Views","Goals and Views"
"VIEW38","Do you agree/disagree that the federal government should raise taxes to reduce the deficit?","VIEW38.disagreesomewhat",2,0.474692066,"CSS","College Senior Survey","Disagree somewhat","Social And Political Views","Goals and Views"
"VIEW38","Do you agree/disagree that the federal government should raise taxes to reduce the deficit?","VIEW38.agreesomewhat",3,0.234345771,"CSS","College Senior Survey","Agree somewhat","Social And Political Views","Goals and Views"
"VIEW38","Do you agree/disagree that the federal government should raise taxes to reduce the deficit?","VIEW38.agreestrongly",4,0.031819044,"CSS","College Senior Survey","Agree strongly","Social And Political Views","Goals and Views"
"VIEW42","Do you agree/disagree that wealthy people should pay a larger share of taxes than they do now?","VIEW42.disagreestrongly",1,0.133711721,"CSS","College Senior Survey","Disagree strongly","Social And Political Views","Goals and Views"
"VIEW42","Do you agree/disagree that wealthy people should pay a larger share of taxes than they do now?","VIEW42.disagreesomewhat",2,0.281668284,"CSS","College Senior Survey","Disagree somewhat","Social And Political Views","Goals and Views"
"VIEW42","Do you agree/disagree that wealthy people should pay a larger share of taxes than they do now?","VIEW42.agreesomewhat",3,0.38283056,"CSS","College Senior Survey","Agree somewhat","Social And Political Views","Goals and Views"
"VIEW42","Do you agree/disagree that wealthy people should pay a larger share of taxes than they do now?","VIEW42.agreestrongly",4,0.201789435,"CSS","College Senior Survey","Agree strongly","Social And Political Views","Goals and Views"
"SUCCSES1","Are you adjusting to academic demands of college?","SUCCSES1.not",1,0.01841294,"CSS","College Senior Survey","Not successful","Success","College Success and Satisfaction"
"SUCCSES1","Are you adjusting to academic demands of college?","SUCCSES1.somewhat",2,0.348976993,"CSS","College Senior Survey","Somewhat successful","Success","College Success and Satisfaction"
"SUCCSES1","Are you adjusting to academic demands of college?","SUCCSES1.very",3,0.632610067,"CSS","College Senior Survey","Very successful","Success","College Success and Satisfaction"
"SUCCSES2","Are you developing close friendships with other students?","SUCCSES2.not",1,0.0452229,"CSS","College Senior Survey","Not successful","Success","College Success and Satisfaction"
"SUCCSES2","Are you developing close friendships with other students?","SUCCSES2.somewhat",2,0.284304153,"CSS","College Senior Survey","Somewhat successful","Success","College Success and Satisfaction"
"SUCCSES2","Are you developing close friendships with other students?","SUCCSES2.very",3,0.670472947,"CSS","College Senior Survey","Very successful","Success","College Success and Satisfaction"
"SUCCSES3","Are you developing effective study skills?","SUCCSES3.not",1,0.060088544,"CSS","College Senior Survey","Not successful","Success","College Success and Satisfaction"
"SUCCSES3","Are you developing effective study skills?","SUCCSES3.somewhat",2,0.453907124,"CSS","College Senior Survey","Somewhat successful","Success","College Success and Satisfaction"
"SUCCSES3","Are you developing effective study skills?","SUCCSES3.very",3,0.486004332,"CSS","College Senior Survey","Very successful","Success","College Success and Satisfaction"
"SUCCSES4","Are you getting to know faculty?","SUCCSES4.not",1,0.086722125,"CSS","College Senior Survey","Not successful","Success","College Success and Satisfaction"
"SUCCSES4","Are you getting to know faculty?","SUCCSES4.somewhat",2,0.506039725,"CSS","College Senior Survey","Somewhat successful","Success","College Success and Satisfaction"
"SUCCSES4","Are you getting to know faculty?","SUCCSES4.very",3,0.40723815,"CSS","College Senior Survey","Very successful","Success","College Success and Satisfaction"
"SUCCSES5","Are you managing your time effectively?","SUCCSES5.not",1,0.06455029,"CSS","College Senior Survey","Not successful","Success","College Success and Satisfaction"
"SUCCSES5","Are you managing your time effectively?","SUCCSES5.somewhat",2,0.472531918,"CSS","College Senior Survey","Somewhat successful","Success","College Success and Satisfaction"
"SUCCSES5","Are you managing your time effectively?","SUCCSES5.very",3,0.462917792,"CSS","College Senior Survey","Very successful","Success","College Success and Satisfaction"
"SUCCSES6","Are you understanding what your professors expect of you academically?","SUCCSES6.not",1,0.012204551,"CSS","College Senior Survey","Not successful","Success","College Success and Satisfaction"
"SUCCSES6","Are you understanding what your professors expect of you academically?","SUCCSES6.somewhat",2,0.337504609,"CSS","College Senior Survey","Somewhat successful","Success","College Success and Satisfaction"
"SUCCSES6","Are you understanding what your professors expect of you academically?","SUCCSES6.very",3,0.650290839,"CSS","College Senior Survey","Very successful","Success","College Success and Satisfaction"
"SUCCSES7","Are you utilizing campus services available to students?","SUCCSES7.not",1,0.068425441,"CSS","College Senior Survey","Not successful","Success","College Success and Satisfaction"
"SUCCSES7","Are you utilizing campus services available to students?","SUCCSES7.somewhat",2,0.594449738,"CSS","College Senior Survey","Somewhat successful","Success","College Success and Satisfaction"
"SUCCSES7","Are you utilizing campus services available to students?","SUCCSES7.very",3,0.337124821,"CSS","College Senior Survey","Very successful","Success","College Success and Satisfaction"
